,Unnamed: 0,Gene,n_cells,highly_variable,means,dispersions,dispersions_norm
18384,18384,OR52N4,16,True,0.0020242232387271833,2.02710838216683,0.7537546
18546,18546,OSBP2,281,True,0.032355067320745605,2.1921537639793662,1.3435975
18552,18552,OSBPL3,2305,True,0.27901765915615223,2.201686441045445,1.3776656
18567,18567,OSM,750,True,0.08765845053929903,2.0302339343455125,0.76492476
18569,18569,OSMR-AS1,4,True,0.0004690942998631111,2.012761150826744,0.70248014
18594,18594,OTUD1,1420,True,0.20541422871842027,2.550439291064445,2.6240463
18599,18599,OTUD6B,2386,True,0.2263837933062637,2.0242617316350886,0.7435812
18601,18601,OTUD7A,73,True,0.011457783262364544,2.1520623566175927,1.200318
18614,18614,OVOL1-AS1,4,True,0.0006696989050171148,2.1142620341105878,1.0652263
18625,18625,OXNAD1,4023,True,0.5330281280503066,2.3652089991289493,1.5664566
18630,18630,OXTR,89,True,0.008384054713769807,2.1996398781123436,1.3703516
18641,18641,P2RY10,1560,True,0.2281274986483131,2.1573197971426175,1.2191072
18644,18644,P2RY13,2115,True,0.2568906178758078,2.164449712031394,1.2445881
18645,18645,P2RY14,622,True,0.09068334217490966,2.2000215669989127,1.3717157
18659,18659,P4HA3-AS1,48,True,0.005272500456267394,2.7904104223627697,3.4816606
18686,18686,PACSIN1,78,True,0.010575386121413975,2.0162018521209166,0.71477664
18700,18700,PAG1,5288,True,0.6681083331223273,2.390220689231094,1.1305788
18706,18706,PAGE5,5,True,0.000875956887342025,2.4891957063558636,2.4051726
18722,18722,PALLD,1027,True,0.13956722734759702,2.137954350474914,1.1498984
18727,18727,PALMD,8,True,0.001339393014001297,2.665816790824876,3.036385
18751,18751,PAPOLG,2547,True,0.2761709035800955,2.043783527241173,0.81334865
18752,18752,PAPPA,57,True,0.008894734189657808,2.1702789952181742,1.2654209
18756,18756,PAPSS2,373,True,0.04280736486621483,2.082031416955244,0.9500398
18763,18763,PAQR9,20,True,0.0020909067635451707,2.6271975555363443,2.8983667
18776,18776,PARM1,441,True,0.05643566707363906,2.08824404592238,0.9722426
18783,18783,PARP15,1874,True,0.2449783577070049,2.2165520627239648,1.4307927
18801,18801,PATE2,5,True,0.0006908969587331943,2.1743022223285817,1.2797992
18804,18804,PATJ,1178,True,0.1825815613624748,2.3085785745500833,1.7596791
18806,18806,PATL2,537,True,0.08029866000295985,2.149366179087193,1.1906823
18814,18814,PAX5,792,True,0.09929339719708233,2.2266311001936567,1.4668134
18832,18832,PBX1,755,True,0.09178838553114077,2.0125445712104835,0.7017061
18835,18835,PBX4,194,True,0.029004851710966593,2.0840664507501288,0.95731264
18860,18860,PCDH1,10,True,0.001982310430191451,2.4126124782150944,2.1314778
18864,18864,PCDH12,56,True,0.007753654231122902,2.0949146063539814,0.996082
18865,18865,PCDH15,88,True,0.011440924036305564,2.0238972642182382,0.74227864
18866,18866,PCDH17,42,True,0.005113998038782202,2.5088871443088063,2.4755464
18867,18867,PCDH18,10,True,0.001455882875485439,2.4252116717093894,2.176505
18871,18871,PCDH8,6,True,0.0009886171974229868,2.664783483297992,3.0326922
18872,18872,PCDH9,949,True,0.14212866335502577,2.4029361249847523,2.0968962
18904,18904,PCDHB4,3,True,0.00066919116652093,2.46949560647447,2.334768
18916,18916,PCDHGA4,10,True,0.001837651788007922,2.300140961256539,1.7295246
18919,18919,PCDHGA7,15,True,0.0018534836397087833,2.4692424786652443,2.3338635
18934,18934,PCED1B,1094,True,0.15421127268356458,2.076604331339498,0.93064433
18949,18949,PCLO,72,True,0.009147493416645792,2.0388542407191377,0.7957322
18960,18960,PCNX2,648,True,0.0862109656713993,2.0812562622012525,0.9472695
18965,18965,PCOLCE2,455,True,0.06046747283612913,2.022225115556987,0.7363027
18971,18971,PCSK1N,47,True,0.007359289512744517,2.090537402334195,0.98043865
18974,18974,PCSK5,536,True,0.0755914062318267,2.094102343317671,0.99317914
18977,18977,PCSK7,1117,True,0.13116691328613653,2.020393488354971,0.7297568
18978,18978,PCSK9,9,True,0.0015415340194434698,2.4359388472247043,2.214842
18988,18988,PDCD1,47,True,0.007151991112611956,2.0726412447693177,0.91648096
19007,19007,PDE12,2080,True,0.20828313908107102,2.016113867607521,0.71446216
19013,19013,PDE3B,3281,True,0.4039440698969563,2.2832692488882826,1.2311614
19015,19015,PDE4B,4909,True,0.6026709062519611,2.2985411362233226,0.82535386
19017,19017,PDE4D,4947,True,0.5843855170586513,2.3776032380050713,1.0885719
19033,19033,PDGFA,1677,True,0.1700414152500565,2.4179809962428327,2.1506639
19034,19034,PDGFB,49,True,0.007811036116216825,2.048819567372314,0.8313465
19036,19036,PDGFD,517,True,0.06372292837748746,2.0357429684377206,0.7846131
19037,19037,PDGFRA,20,True,0.0025071203566363397,2.1046347160835714,1.03082
19038,19038,PDGFRB,82,True,0.010075247764897748,2.0320203919994,0.77130926
19050,19050,PDIK1L,1570,True,0.1589934228555198,2.09922674870418,1.0114928
19052,19052,PDK1,2385,True,0.25701551058350525,2.020040312126102,0.7284946
19055,19055,PDK4,933,True,0.14025477661066285,2.3413957499711695,1.8769618
19064,19064,PDPK1,2153,True,0.22490062244047004,2.0194706603242842,0.7264587
19082,19082,PDZD4,124,True,0.021822931857907516,2.1367485037105727,1.145589
19091,19091,PDZRN4,304,True,0.04243200367935285,2.1563644444857433,1.2156929
19098,19098,PECR,747,True,0.0775662183389169,2.0181549512653265,0.72175664
19100,19100,PEG10,53,True,0.00953156727200868,2.394331931640256,2.0661464
19102,19102,PEG3,88,True,0.009756924643076714,2.018716286672783,0.72376275
19104,19104,PELI1,2844,True,0.3816009823354835,2.4310295038760854,1.8357922
19121,19121,PEX1,2274,True,0.24536972758295897,2.050143889388919,0.8360794
19139,19139,PF4,206,True,0.08642041416302175,4.140118333423735,8.305277
19164,19164,PGAM2,57,True,0.007495189963878637,2.052531096284598,0.84461087
19167,19167,PGAP1,481,True,0.05817439203358925,2.097774621546527,1.0063032
19171,19171,PGBD2,738,True,0.07669822609007161,2.077410290430501,0.9335247
19173,19173,PGBD4,406,True,0.04845465282052236,2.2345884395189444,1.4952515
19179,19179,PGGHG,1494,True,0.20108086071816392,2.038337264619321,0.79388463
19184,19184,PGLYRP1,9,True,0.0019007087754279088,2.705874076684423,3.1795428
19185,19185,PGLYRP2,113,True,0.014932008527607472,2.1365260675485565,1.144794
19190,19190,PGM2L1,1550,True,0.16846222813904577,2.024733231962153,0.74526626
19217,19217,PHEX,41,True,0.006106262248183424,2.446228551844442,2.2516158
19248,19248,PHLDA1,652,True,0.08054030232887092,2.0664438094839346,0.89433247
19252,19252,PHLDB2,564,True,0.0827358194759566,2.133053124176196,1.1323823
19256,19256,PHOSPHO1,64,True,0.006200359836253007,2.092502969213377,0.98746324
19257,19257,PHOSPHO2,688,True,0.06894227115186406,2.0282676476221857,0.7578976
19271,19271,PI16,192,True,0.032801196757251815,2.2965228753642575,1.7165942
19300,19300,PIGG,1552,True,0.16545744577769558,2.0410304578907184,0.80350965
19332,19332,PIK3IP1,2842,True,0.4088328489894257,2.259321420468722,1.1331675
19333,19333,PIK3IP1-AS1,26,True,0.003779061473296506,2.111039100117451,1.0537081
19336,19336,PIK3R3,471,True,0.052809381085119365,2.0830104955399364,0.95353884
19338,19338,PIK3R5,1272,True,0.15153547709586648,2.031882772267286,0.77081746
19344,19344,PIM2,3705,True,0.48479901191391994,2.3616098278869977,1.5517288
19359,19359,PIP4K2C,603,True,0.06927342377940268,2.095402986738596,0.9978274
19376,19376,PITPNC1,1375,True,0.18174535665533806,2.137136855762072,1.1469768
19378,19378,PITPNM2,251,True,0.03034366227322086,2.0179956127329666,0.7211872
19383,19383,PITX1,37,True,0.00425606193238828,2.203372444482414,1.3836911
19408,19408,PKIA,1091,True,0.13471875843051656,2.1255975750855387,1.1057374
19409,19409,PKIA-AS1,47,True,0.007040689625058994,2.3159685031636217,1.7860894
19410,19410,PKIB,921,True,0.14370803457243359,2.4691321505252324,2.3334692
19427,19427,PLA1A,10,True,0.0011813945244201994,2.0193668395149165,0.7260877
19432,19432,PLA2G16,679,True,0.095790320656385,2.2371429821957673,1.504381
19442,19442,PLA2G4C,80,True,0.01027852984301364,2.021599708236856,0.7340676
19457,19457,PLAC9,18,True,0.003018364644249692,2.447666262543599,2.256754
19459,19459,PLAG1,624,True,0.07376499522275838,2.028782800222502,0.7597387
19462,19462,PLAT,118,True,0.02982654089440556,2.863120559201558,3.7415137
19464,19464,PLAUR,3137,True,0.3622179525424097,2.1833171058156076,0.82215995
19466,19466,PLBD1,2356,True,0.4118619885631469,2.681823096183035,2.8620327
19480,19480,PLCG1,697,True,0.09698379671748322,2.0324345208581107,0.7727893
19483,19483,PLCH1,110,True,0.01310703247947003,2.1165927868487273,1.073556
19485,19485,PLCH2,88,True,0.014865331800029085,2.078790133274396,0.938456
19486,19486,PLCL1,438,True,0.07113560018282818,2.343060295181926,1.8829106
19489,19489,PLCXD2,50,True,0.008229197560620096,2.1538307233467964,1.2066377
19497,19497,PLD5,3,True,0.0006712825255159622,2.159077519182915,1.2253889
19500,19500,PLEK,13632,True,1.3504172449974878,2.5363195124978537,0.76759017
19502,19502,PLEKHA1,1493,True,0.22132867874301043,2.2581933805874517,1.5796114
19504,19504,PLEKHA3,2129,True,0.2256181422538296,2.0119266434528504,0.69949776
19518,19518,PLEKHG3,334,True,0.04723306660890084,2.1557773473978274,1.2135947
19525,19525,PLEKHH2,67,True,0.009022667946901484,2.0337264526668815,0.7774064
19531,19531,PLEKHM3,1056,True,0.12186250114941555,2.2391593205335667,1.511587
19535,19535,PLEKHS1,5,True,0.0011147647770655793,2.541269416628695,2.591275
19543,19543,PLIN2,6829,True,0.811522892876275,2.7839264766153926,2.4413266
19548,19548,PLK2,1312,True,0.14402748915020902,2.0315195394590124,0.7695193
19553,19553,PLN,74,True,0.009547453451110518,2.0864427193894404,0.965805
19562,19562,PLPP3,87,True,0.009948318893707297,2.330466825555658,1.8379039
19563,19563,PLPP4,21,True,0.0016253974425918948,2.6729959219365584,3.062042
19577,19577,PLSCR2,23,True,0.0021170624976640158,2.020368374743899,0.729667
19584,19584,PLXDC1,304,True,0.04690031390820256,2.156758653201339,1.2171017
19589,19589,PLXNA4,108,True,0.019183788147807593,2.5138408554501566,2.4932501
19597,19597,PMAIP1,6168,True,0.7398372100129127,2.7819619170784198,2.434786
19598,19598,PMCH,30,True,0.004707645989831719,2.9936465292818246,4.20799
19628,19628,PNLDC1,76,True,0.008276616747132648,2.1967921541209177,1.3601743
19635,19635,PNMA3,69,True,0.009837037369996608,2.269261183435103,1.6191658
19650,19650,PNPLA5,32,True,0.0037922195047965118,2.0553659171340866,0.85474205
19659,19659,POC1B,2002,True,0.20460067307254118,2.0470721755873686,0.8251017
19663,19663,PODN,13,True,0.0022610708787549377,2.2709180244568334,1.625087
19748,19748,POP3,7,True,0.0011345100693799278,2.1837635327482627,1.3136123
19777,19777,POU2F2,3818,True,0.46609822456005773,2.2235907525016807,0.9869586
19783,19783,POU4F1,1311,True,0.3341558269001095,2.8770778574654665,3.6610098
19789,19789,POU5F1P4,12,True,0.0017268693444281974,2.048437910506752,0.8299826
19796,19796,PP12613,5,True,0.0006560284298637269,2.076667549169291,0.9308703
19798,19798,PP2D1,66,True,0.008717108069317548,2.331577401495772,1.8418728
19805,19805,PPARD,412,True,0.05244386104631336,2.11830059456353,1.0796593
19810,19810,PPBP,429,True,0.1636023546567123,4.544090343913323,9.7490015
19818,19818,PPFIA1,4032,True,0.4113081564937351,2.1552453425615816,0.70729107
19854,19854,PPM1E,31,True,0.00457070566925944,2.4375974304269885,2.2207696
19859,19859,PPM1K,4321,True,0.4928454394205451,2.155180936535672,0.70702755
19860,19860,PPM1L,1421,True,0.1645483106034424,2.175876657782064,1.285426
19874,19874,PPP1R13B,248,True,0.028762283843793084,2.08864694757567,0.9736825
19883,19883,PPP1R16B,1032,True,0.1529297323084693,2.1918154331623665,1.3423884
19884,19884,PPP1R17,137,True,0.019399524944863467,2.053486861419838,0.84802663
19886,19886,PPP1R1A,7,True,0.0010928674069735189,2.295903540020967,1.7143807
19891,19891,PPP1R26,240,True,0.02336624797633454,2.0271676613745453,0.75396645
19903,19903,PPP1R3C,3,True,0.0007307388186606596,2.807201242340965,3.541668
19911,19911,PPP1R9A,229,True,0.02767901896539622,2.036134925667918,0.7860139
19918,19918,PPP2R2B,263,True,0.044561680275758075,2.1982101725131984,1.365242
19920,19920,PPP2R2C,8,True,0.0013959784291202896,2.2233863858109655,1.4552174
19933,19933,PPP3CC,1293,True,0.163764635683613,2.0842798359946086,0.9580752
19954,19954,PPT2-EGFL8,13,True,0.0016320347329329338,2.236975833252061,1.5037836
19970,19970,PRAME,885,True,0.10988555632845291,2.0817824107250575,0.9491499
20007,20007,PRDM1,2138,True,0.3273988325227671,2.3272498899458594,1.4111289
20008,20008,PRDM10,454,True,0.05093866082204181,2.027619605893249,0.7555816
20016,20016,PRDM4,1473,True,0.16357111731299448,2.0784575112790002,0.9372673
20023,20023,PRDX2,3438,True,0.3771777166326385,2.1548699019819137,0.7057548
20025,20025,PRDX4,5388,True,0.574035095904146,2.4203213776993047,1.2307917
20038,20038,PRF1,1740,True,0.44391332329394007,3.1618924489936404,4.826463
20040,20040,PRG2,392,True,0.16810553338942202,5.296865476946186,12.439286
20041,20041,PRG3,13,True,0.004824936998216555,3.6316084038179692,6.4879527
20048,20048,PRICKLE2,34,True,0.004211721834275001,2.1019075511601075,1.0210736
20049,20049,PRICKLE2-AS1,10,True,0.0015746952154434355,2.287884716331884,1.685723
20061,20061,PRKAB2,1184,True,0.13201366793138344,2.071179043193728,0.91125536
20066,20066,PRKAG2,2075,True,0.22117942432561694,2.0223595206496947,0.736783
20075,20075,PRKCA-AS1,17,True,0.002644667932514469,2.062576142902395,0.8805101
20080,20080,PRKCH,2070,True,0.2876840867023961,2.177367530577547,0.7978145
20082,20082,PRKCQ,1583,True,0.18691483392268554,2.0187714308904066,0.7239598
20083,20083,PRKCQ-AS1,2333,True,0.2913532242159838,2.189350369800451,0.8468479
20093,20093,PRKG2,840,True,0.10480054165854666,2.0975367781643754,1.0054532
20099,20099,PRKXP1,846,True,0.11772040133420758,2.1677493266208607,1.2563804
20100,20100,PRKY,1273,True,0.16006154417460478,2.0915322441603723,0.98399407
20101,20101,PRL,6,True,0.0005729143197614029,2.0246263204078923,0.7448842
20104,20104,PRLR,783,True,0.08997730807934412,2.032255864484914,0.7721508
20121,20121,PRO1804,37,True,0.005033548916625068,2.2158608140769696,1.4283223
20159,20159,PRPH,8,True,0.001085269585979748,2.1928898765086955,1.3462282
20160,20160,PRPH2,74,True,0.010418002986575414,2.1134929317969195,1.0624777
20172,20172,PRR15L,4,True,0.0007787415142551525,2.5337791845676794,2.564506
20174,20174,PRR18,3,True,0.0006015039550098551,2.735643134610167,3.285932
20203,20203,PRR5L,748,True,0.09975959735855819,2.106912941262346,1.0389619
20211,20211,PRRG1,160,True,0.014364171213701546,2.252032638701585,1.557594
20216,20216,PRRT2,104,True,0.012684306268228094,2.0555204661686806,0.85529435
20226,20226,PRSS2,138,True,0.027506364611942013,2.8956042955607346,3.8576047
20228,20228,PRSS22,5,True,0.0007486802697431459,2.035561562362419,0.78396475
20229,20229,PRSS23,323,True,0.05633404011444434,2.391074609345579,2.0545053
20230,20230,PRSS27,20,True,0.001976724307557294,2.0619975958403782,0.87844247
20232,20232,PRSS30P,92,True,0.015014115026259446,2.1656116616077288,1.2487408
20246,20246,PRSS53,98,True,0.01150296693772983,2.104032745023954,1.0286686
20255,20255,PRTN3,2220,True,0.39208416947433955,2.8533698552469233,3.5639973
20256,20256,PRUNE1,963,True,0.09453991547645492,2.012703340932202,0.70227355
20261,20261,PSAP,18311,True,1.9268757368864513,3.08919015787903,2.890508
20328,20328,PSMD6-AS2,350,True,0.043315336754148906,2.027799345973688,0.756224
20360,20360,PTCH1,247,True,0.03959324490120659,2.2821159072635515,1.6651063
20362,20362,PTCHD1,3,True,0.0003685207444547723,2.020596024506445,0.7304806
20377,20377,PTGDR,250,True,0.048292238414286155,2.286652602553311,1.6813196
20379,20379,PTGDS,115,True,0.01802736979505642,2.282066054945636,1.6649281
20383,20383,PTGER4,4824,True,0.5380563942384244,2.1526352976549834,0.69661087
20391,20391,PTGFR,173,True,0.029933245998755766,2.508106750885302,2.4727573
20398,20398,PTGS2,1297,True,0.15665918148470076,2.120931240216824,1.0890609
20416,20416,PTP4A3,1097,True,0.12641488862433753,2.051772573982009,0.84190005
20432,20432,PTPN4,2365,True,0.339221117988162,2.340255347885184,1.4643469
20442,20442,PTPRD-AS1,12,True,0.0016624231183726317,2.5486434175586887,2.6176283
20444,20444,PTPRE,6959,True,0.7528733215192355,2.2611060344964455,0.7007228
20449,20449,PTPRJ,2138,True,0.25390333611311555,2.0826588043238132,0.95228195
20450,20450,PTPRK,104,True,0.016664420159928493,2.1954914375404164,1.3555257
20457,20457,PTPRS,235,True,0.027589200380269133,2.2500123378423473,1.5503738
20470,20470,PTX3,360,True,0.049021882203391126,2.4004902092796483,2.088155
20488,20488,PVRIG,560,True,0.08465111065389254,2.1221913711590035,1.0935644
20491,20491,PWAR1,11,True,0.002018236665096839,2.1763334490960125,1.2870585
20493,20493,PWAR5,348,True,0.045914762504952564,2.022061213169096,0.73571694
20494,20494,PWAR6,377,True,0.050935955037695414,2.1603988366185,1.230111
20526,20526,PYHIN1,1745,True,0.2938955554983076,2.4641683839337283,1.9713956
20533,20533,PZP,193,True,0.03181557461552143,2.103186673782703,1.0256449
20540,20540,QRFP,14,True,0.0019181187860084004,2.264905127424408,1.603598
20551,20551,R3HCC1L,1860,True,0.2033603591019275,2.1059857938778404,1.0356485
20563,20563,RAB11FIP4,628,True,0.08935825537702814,2.1346927333442682,1.138242
20571,20571,RAB19,25,True,0.004911575320988867,2.1903252071235935,1.3370626
20582,20582,RAB27B,1843,True,0.23291377897063753,2.3526136140491976,1.9170525
20587,20587,RAB30,776,True,0.12895118246365833,2.3623221001908803,1.951749
20598,20598,RAB39A,199,True,0.021054176674264666,2.077372597724147,0.93339
20599,20599,RAB39B,620,True,0.08116715963186545,2.1005594946433304,1.0162559
20684,20684,RAG1,133,True,0.03034565396332068,3.135202384282751,4.713886
20699,20699,RALGPS2,2892,True,0.3487172466151872,2.3801510247718425,1.6275989
20713,20713,RANBP3L,56,True,0.0066436247529776645,2.1986525932389114,1.3668232
20714,20714,RANBP6,2773,True,0.2794156746105793,2.0172706928482738,0.71859646
20721,20721,RAP1GAP2,1304,True,0.15881041004122054,2.093040651045288,0.98938483
20723,20723,RAP2A,1746,True,0.18528525619538627,2.1247446910766707,1.1026895
20732,20732,RAPGEF5,148,True,0.019154278970881407,2.129499388066973,1.1196818
20733,20733,RAPGEF6,5082,True,0.589777811763527,2.280959499838634,0.7668201
20735,20735,RAPH1,260,True,0.0335112329510247,2.1274643382599243,1.112409
20739,20739,RARB,125,True,0.014981429420111776,2.063443288057165,0.8836091
20742,20742,RARRES2,69,True,0.007263405821013487,2.0976268848131636,1.0057752
20756,20756,RASAL3,2181,True,0.25593048538055885,2.0650406377692425,0.88931775
